id,Action
1,0.034801374543248824
2,0.9974870981991023
3,0.9997999105548426
4,0.9866930998631475
5,0.9999782287288064
6,0.9998301323413188
7,0.9866272403067946
8,0.9999999999971299
9,0.9297618995493591
10,0.9967796578510847
11,0.9845114684535118
12,0.9783511225804156
13,0.9081769944430009
14,0.9524663879315228
15,0.95606896691508
16,0.9951297947740357
17,0.8530101838053844
18,0.920455570282966
19,0.9913067945276306
20,0.99165496873581
21,0.999925253350865
22,0.9976250080885203
23,0.5611686019504755
24,0.9857105211461284
25,0.915922924654414
26,0.962262075810515
27,0.9313658050590843
28,0.502874845586057
29,0.988191766817118
30,0.8206602091886627
31,0.9743869450862981
32,0.9739114471030963
33,0.9936940538809688
34,0.9852993434408424
35,0.9816768421520605
36,0.9847362492577413
37,0.9619910566128944
38,0.9921757093931559
39,0.8985792320503463
40,0.4113621523563791
41,0.9807346780349206
42,0.9970822159862107
43,0.9905109195457701
44,0.9745642805444695
45,0.9770769527408086
46,0.8958035898159808
47,0.9998602370180905
48,0.9414315527959813
49,0.9999797190122786
50,0.9953898426488779
51,0.9998636898466435
52,0.9959185900880566
53,0.9959794319558796
54,0.9933651407206207
55,0.774161788951271
56,0.8981510202729313
57,0.980309182946343
58,0.9997291683012759
59,0.9887518449131673
60,0.9963639322020424
61,0.9999994159806418
62,0.9489711393480404
63,0.9883924293991951
64,0.9958446376521732
65,0.9999992058030774
66,0.999579214978562
67,0.8794826771382575
68,0.9858487587866621
69,0.9334808791508057
70,0.6511317354265764
71,0.9429198749567009
72,0.9960252557454194
73,0.977713117879965
74,0.9940123055530283
75,0.9929105629611675
76,0.9752776190601676
77,0.9988731677643921
78,0.9298319694718638
79,0.4343873862085372
80,0.999995542759398
81,0.9950742363997424
82,0.9877770824486557
83,0.9854531951324359
84,0.9997911786340642
85,0.9811748819390734
86,0.9325908686640751
87,0.8753992555417596
88,0.9996979074301755
89,0.9935269424906615
90,0.8530979145744394
91,0.9950850800713131
92,0.9735949467608147
93,0.9999961678096957
94,0.8848949646454594
95,0.9999250898323797
96,0.9956740040166793
97,0.6789448245346796
98,0.9997132965328894
99,0.9896407706885261
100,0.9958959427520585
101,0.9871633637439866
102,0.08137786241778365
103,0.9955801647660387
104,0.9477884846995814
105,0.7217491236727114
106,0.9967490144998137
107,0.994983347308481
108,0.7822119268476826
109,0.9856123319993902
110,0.9878631061721891
111,0.6294588287638527
112,0.9241178762413413
113,0.9826761185148029
114,0.999609254519181
115,0.9460238910940589
116,0.9789620348133448
117,0.9942251975359371
118,0.997417796153518
119,0.9999832410379144
120,0.9992363435977554
121,0.997648697345934
122,0.9901170872995122
123,0.23738590190214676
124,0.9860647027267749
125,0.9999693481709019
126,0.7350219321534638
127,0.3894986600640189
128,0.9522257923450246
129,0.9438041912508712
130,0.9552566381986366
131,0.9994308124977943
132,0.9704391593410424
133,0.96378932856478
134,0.9455361651499706
135,0.9999689957279453
136,0.7837902213620074
137,0.9975201040820667
138,0.9831576506578985
139,0.9033396103029171
140,0.9788283780103315
141,0.9976361936747736
142,0.5496988988199415
143,0.9923017627335257
144,0.9921372009651281
145,0.9999281922115877
146,0.9056125989940434
147,0.4684970920493836
148,0.9332980420683312
149,0.9959479050933424
150,0.9967666048979751
151,0.9863242066311131
152,0.9880744720416706
153,0.9841943878429285
154,0.9143685800157707
155,0.9364931360933207
156,0.9680056594824927
157,0.9978756837964057
158,0.8553531932026046
159,0.9977176674819546
160,0.9776470956888513
161,0.5809799352874696
162,0.995037522905301
163,0.9834962689180469
164,0.9297730123447587
165,0.9796907351949932
166,0.999066338323961
167,0.946585205666029
168,0.9999672680874676
169,0.9855137302039824
170,0.99515463407619
171,0.9845284886117974
172,0.9982900869002677
173,0.9796681684090025
174,0.9998888352800245
175,0.9918982592915951
176,0.9959940161830929
177,0.8797906344520812
178,0.9995676808898097
179,0.9996383138287382
180,0.4684970920493836
181,0.12725113383282333
182,0.9552566381986366
183,0.9855487481893365
184,0.881844799523947
185,0.9738184141231481
186,0.9286974262333648
187,0.9964088456867478
188,0.9927854578101611
189,0.9100783155108589
190,0.9848525848379346
191,0.9999996841338258
192,0.9977743284302297
193,0.9998767066859943
194,0.9925140323936882
195,0.9906800369003216
196,0.9932941421539844
197,0.9800858160479455
198,0.9811232767292941
199,0.9787847603032207
200,0.3212274549888282
201,0.9845301521694595
202,0.8366311539535903
203,0.8214707470293154
204,0.9480022999411112
205,0.986332579104764
206,0.9960642714023519
207,0.9961389770456524
208,0.9740684109750006
209,0.4981386228821412
210,0.9994328916813903
211,0.9727543176034376
212,0.939941611547344
213,0.9994302038063507
214,0.7967897848437206
215,0.9991977077622997
216,0.9847446630334201
217,0.8821273131616701
218,0.9998015465020917
219,0.9984132137708073
220,0.9899483543814889
221,0.5103016455246757
222,0.9983975698138154
223,0.9848037699469354
224,0.9260628987867957
225,0.9931191012099179
226,0.8535021080904779
227,0.8352400897122799
228,0.9918886200463064
229,0.9996931917756724
230,0.9946204487474104
231,0.9856864587655005
232,0.8524387596276486
233,0.9779580843031225
234,0.9524992743731726
235,0.9933735035394318
236,0.8179813688902732
237,0.9799551507692131
238,0.9887680829131902
239,0.9461516311097228
240,0.9976291489677984
241,0.948717676586216
242,0.3102645965098127
243,0.7607639448811525
244,0.9999388429020929
245,0.9576204150907034
246,0.9999999999997935
