id,Action
1,0.1762813755267959
2,0.8808955799296624
3,0.9999801223564349
4,0.6742971529722855
5,0.9932845373618068
6,0.986135413447791
7,0.9674361655818745
8,0.9989853372918934
9,0.4329827508584154
10,0.9201631002771689
11,0.997562605745659
12,0.6439354690241362
13,0.409721546141973
14,0.21359003132682042
15,0.5496634726325396
16,0.7509165657080981
17,0.2883138056027651
18,0.25875003890941106
19,0.8804340165579788
20,0.804146189605153
21,0.9999909274398141
22,0.9781763550516368
23,0.3313494854871615
24,0.7209155074714734
25,0.38178591794422334
26,0.7893120162213871
27,0.7102635026686838
28,0.21749163348744616
29,0.8151587427810959
30,0.36289136488004026
31,0.599548351758392
32,0.6123223975557142
33,0.8419912717075742
34,0.8322995465807879
35,0.4804592973443095
36,0.7801135348529702
37,0.752322527489028
38,0.9803468102203948
39,0.7897237779991314
40,0.4023569285943003
41,0.6677754700755866
42,0.9994050703429096
43,0.9416052524296286
44,0.6381717596191672
45,0.6675109860388475
46,0.5608369604992282
47,0.9999954171236208
48,0.3984464082719503
49,0.9999740018738342
50,0.9130836360702024
51,0.9875224289197153
52,0.8062296749801985
53,0.8028466313323256
54,0.8933323028407579
55,0.33301860770071134
56,0.5326941263520848
57,0.5844268187795296
58,0.7062602435894056
59,0.5839864692803678
60,0.9011975126755946
61,0.9999998041337534
62,0.9973062028865868
63,0.8872085309725098
64,0.9459439955599905
65,0.9888538574931224
66,0.9711548913130342
67,0.5888142036889239
68,0.9466288276359913
69,0.46569026617231596
70,0.15940242394596416
71,0.39245325552296917
72,0.8611292099018065
73,0.6570511199857082
74,0.8480159673376065
75,0.7506558625052947
76,0.8221781557682878
77,0.8961500105964555
78,0.36215668449559146
79,0.21031371713009483
80,0.9999987310296086
81,0.9658953623710722
82,0.8285446284839937
83,0.8262484234082622
84,0.9993358356964136
85,0.9108607305043622
86,0.8809604722770452
87,0.3798142926064014
88,0.9958886826139632
89,0.9765592936738748
90,0.5133974691738727
91,0.8946622780357576
92,0.38284177856124546
93,0.9999437565011108
94,0.23925056919674925
95,0.996190565079697
96,0.9897969737980351
97,0.18239663016466856
98,0.9644479812701579
99,0.9600622900842594
100,0.9897257751748358
101,0.7313769996400201
102,0.04512134177699956
103,0.9063980038543163
104,0.7460928954916187
105,0.14413291798660088
106,0.8791795019612719
107,0.8182337471999153
108,0.24337239111220454
109,0.6592352963598319
110,0.8142166116442607
111,0.22888560471696048
112,0.33656815530025086
113,0.766050212978444
114,0.9995298766718415
115,0.41090118805635134
116,0.4949242298249006
117,0.7579023617766455
118,0.9218745278864405
119,0.9953875356922591
120,0.8664749985402584
121,0.9848395812217274
122,0.8759690344893393
123,0.26327514792376217
124,0.7873832659519289
125,0.9999084670060889
126,0.18957663429083838
127,0.16095534101733977
128,0.23950275788989517
129,0.996555972641642
130,0.12811495212794533
131,0.9512437863502696
132,0.6387910102886822
133,0.625881611390966
134,0.21946282785017868
135,0.9999843185903051
136,0.18210675996798575
137,0.9470367059717052
138,0.642616579396774
139,0.28037418384798624
140,0.8825309942862498
141,0.8633756804158309
142,0.208579939289381
143,0.8848805383741837
144,0.8654382176269333
145,0.9996103473593623
146,0.2106685300027944
147,0.23518523848702344
148,0.43074843677642316
149,0.9187447912702864
150,0.9165850045969786
151,0.760209759969949
152,0.7875253498571761
153,0.8239600320508864
154,0.33917259062669103
155,0.5653120041826932
156,0.79215431341227
157,0.9353850820299373
158,0.26232837543436305
159,0.887768242763259
160,0.34450645398934443
161,0.23042392521842903
162,0.8953556342454253
163,0.8506846398825791
164,0.9991052899009396
165,0.8552869792472941
166,0.7150214966205163
167,0.4810042645773651
168,0.9977436551424952
169,0.3494429317157769
170,0.8431461274241872
171,0.7623099006380999
172,0.9999914675152984
173,0.6915389904557734
174,0.9999365940164409
175,0.9999814754873129
176,0.9945604206465666
177,0.30437345173110186
178,0.9999895992106381
179,0.9999975482378418
180,0.23518523848702344
181,0.07706563129825483
182,0.12811495212794533
183,0.5723386204803813
184,0.42946856548866996
185,0.7751509890304891
186,0.12905381332221877
187,0.9970375085968474
