id,Action
1,0.9336157891554758
2,0.9366062770439042
3,0.9968364760473605
4,0.9472329276688362
5,0.9454117673915341
6,0.9973790754857341
7,0.9399984017737086
8,0.9367692179784807
9,0.9363537724496195
10,0.9363854985288985
11,0.9784936908906311
12,0.9367788425656838
13,0.9361220955542741
14,0.9365041655114216
15,0.9366909758266553
16,0.9365817176261998
17,0.9360624060662254
18,0.9465418706202501
19,0.9371339937900279
20,0.9361223497951702
21,0.9998822961766964
22,0.9516973641157482
23,0.9368845753258527
24,0.9362559545984802
25,0.9361223131879851
26,0.9366832497913959
27,0.9364221044327768
28,0.9360703279369925
29,0.9378329728589606
30,0.93629856470275
31,0.936372561566125
32,0.9365213637297721
33,0.9363134355088745
34,0.9390470287075865
35,0.936129391413946
36,0.9360784293947919
37,0.9374932868034939
38,0.9363448853968482
39,0.9369903900944401
40,0.9366320223111252
41,0.9366012173002585
42,0.9842748696941376
43,0.9368336576067784
44,0.9363505096148018
45,0.9360900771336836
46,0.9389281020811127
47,0.9977167504404931
48,0.9364345746133592
49,0.9470018585210412
50,0.9366702230571713
51,0.9364265393101954
52,0.9370710958612565
53,0.937055704221428
54,0.9366025853769742
55,0.9365369279404518
56,0.9362436336806944
57,0.9362914975632226
58,0.9372465470581125
59,0.9371121151718613
60,0.9369743497762146
61,0.9996532685910255
62,0.9375260552808908
63,0.9367114674104363
64,0.9379637780972716
65,0.9369569974317424
66,0.9365867889912677
67,0.9361813113564985
68,0.9362799321511113
69,0.9360859325664074
70,0.9358904716126969
71,0.9372091583012595
72,0.9366503355738316
73,0.9365384478004469
74,0.9371596410395245
75,0.936594825610393
76,0.943371010791523
77,0.9372235195344286
78,0.9361961453346132
79,0.934864778476065
80,0.9991214759404475
81,0.9364989528548692
82,0.9362283305508937
83,0.9363429647778403
84,0.9448816886504459
85,0.9365614116806107
86,0.9364242948786407
87,0.9362731848611777
88,0.9968109696492177
89,0.9363971626287106
90,0.9362601881558876
91,0.9362636728056324
92,0.9362083784504173
93,0.9906857100160592
94,0.9362555255964891
95,0.9963972983231612
96,0.9390519125763663
97,0.9350920584616326
98,0.9367646499241695
99,0.9503529676636417
100,0.9402409583808674
101,0.9362019776654938
102,0.9353065642054724
103,0.9363732228320042
104,0.9365406583974677
105,0.9355580410235604
106,0.9386765848099357
107,0.9393812504788212
108,0.9361143549514975
109,0.9365304678833825
110,0.9366639182746156
111,0.9361394259230043
112,0.9361095035566139
113,0.9360194298088554
114,0.9939545947454983
115,0.9361777262776564
116,0.9361507689832236
117,0.9368615661948206
118,0.9445545793986778
119,0.9999993393032507
120,0.9362339897367906
121,0.9377041739089271
122,0.9364171240079366
123,0.9361818646956345
124,0.9361707777683094
125,0.9943153391332309
126,0.9360936571640462
127,0.9361673077830037
128,0.9360138970457609
129,0.9377638578135884
130,0.9369671285819496
131,0.9412317616379745
132,0.9363618008776167
133,0.9361340539495763
134,0.9364480075068992
135,0.9887318845164133
136,0.936135493116003
137,0.9384002118342025
138,0.9363670077355927
139,0.9364112622255042
140,0.936407562432661
141,0.9642634033871015
142,0.9362954034578438
143,0.937513792922702
144,0.9361248244987986
145,0.9994985786975892
146,0.936137308938682
147,0.9364750260710476
148,0.9363188657937849
149,0.9373540051692493
150,0.9401062096050034
151,0.9365147017575316
152,0.9362735316268982
153,0.936276519971384
154,0.9360858268164124
155,0.9363559118233008
156,0.9429802596640245
157,0.9362618199908653
158,0.9361425783561717
159,0.937112737477677
160,0.9362327717721357
161,0.936727308509819
162,0.9368405557933528
163,0.9363497148211015
164,0.9817163709972562
165,0.9370887325289964
166,0.937931932112101
167,0.9360998119304643
168,0.9882650567814266
169,0.9361210503785159
170,0.9370535235037137
171,0.9365182910673513
172,0.9472152416817305
173,0.9362172048335726
174,0.9947222052474094
175,0.9885846977999055
176,0.93673209393271
177,0.9364971225886678
178,0.999561656157628
179,0.9997173475749086
180,0.9364750260710476
181,0.9354332685898192
182,0.9369671285819496
183,0.937242746256152
184,0.9363310394945755
185,0.9361668292856352
186,0.9360915244076109
187,0.9932851687024618
188,0.9368738582499115
189,0.909652381793889
190,0.9360977712527877
191,0.9999889568200228
192,0.9392702732421426
193,0.999969186014347
194,0.9362635837530011
195,0.9366242661316944
196,0.9999267500016334
197,0.9361267035162916
198,0.9370117052436698
199,0.9362328316821321
200,0.4773979243666191
201,0.9363315168890315
202,0.936127132576566
203,0.936205118293899
204,0.9360957069502046
205,0.9364186618655452
206,0.936303933969759
207,0.9376158923805508
208,0.9361344924486396
209,0.9363450485149195
210,0.9368783764487661
211,0.9361603358093974
212,0.9360872180763626
213,0.93988829904316
214,0.9363952123582466
215,0.9896809241531711
216,0.9367834891009614
217,0.94010964318471
218,0.9429099102952152
219,0.9891215988525028
220,0.9366729280311262
221,0.9361876815088176
222,0.9392456920959237
223,0.9361751682252326
224,0.9365188853662224
225,0.9373134427877075
226,0.9360807428511785
227,0.9364022821682841
228,0.9360789146281987
229,0.9392949747487572
230,0.9366854610778487
231,0.9361589290121571
232,0.9361148922823541
233,0.9365871781469413
